nuclide,energy_ev,intensity,source
220fr,154304.0,0.0002668,IAEA_Livechart_API
220fr,155056.0,0.003333,IAEA_Livechart_API
220fr,155056.0,0.004136,IAEA_Livechart_API
220fr,155904.0,0.0007128,IAEA_Livechart_API
220fr,156410.0,0.0407425,IAEA_Livechart_API
220fr,159063.0,0.01022,IAEA_Livechart_API
220fr,159080.0,0.0183475,IAEA_Livechart_API
220fr,159686.0,0.0105362,IAEA_Livechart_API
220fr,159686.0,0.0131134,IAEA_Livechart_API
220fr,160534.0,0.00225884,IAEA_Livechart_API
220fr,162356.0,0.005907,IAEA_Livechart_API
220fr,162356.0,0.0047614,IAEA_Livechart_API
220fr,163204.0,0.00101851,IAEA_Livechart_API
220fr,173473.0,0.002764,IAEA_Livechart_API
220fr,177086.0,0.00091,IAEA_Livechart_API
220fr,177086.0,0.00073,IAEA_Livechart_API
220fr,178047.0,0.0001562,IAEA_Livechart_API
220fr,190510.0,0.001491,IAEA_Livechart_API
220fr,203610.0,0.00346,IAEA_Livechart_API
220fr,203680.0,0.0003745,IAEA_Livechart_API
220fr,206956.0,0.0000966,IAEA_Livechart_API
220fr,206956.0,0.000119,IAEA_Livechart_API
220fr,207804.0,0.00001995,IAEA_Livechart_API
220fr,215263.0,0.00010307,IAEA_Livechart_API
220fr,216110.0,0.0044835,IAEA_Livechart_API
220fr,216780.0,0.000862,IAEA_Livechart_API
220fr,220056.0,0.0002232,IAEA_Livechart_API
220fr,220056.0,0.000274,IAEA_Livechart_API
220fr,220904.0,0.000046,IAEA_Livechart_API
220fr,229280.0,0.0011865,IAEA_Livechart_API
220fr,229673.0,0.00002464,IAEA_Livechart_API
220fr,232556.0,0.0003738,IAEA_Livechart_API
220fr,232556.0,0.00030625,IAEA_Livechart_API
220fr,233286.0,0.000006435,IAEA_Livechart_API
220fr,233286.0,0.000008118,IAEA_Livechart_API
220fr,233404.0,0.0000609,IAEA_Livechart_API
220fr,234247.0,0.0000014322,IAEA_Livechart_API
220fr,309080.0,0.0002133,IAEA_Livechart_API
220fr,393763.0,0.0000375,IAEA_Livechart_API
220fr,408173.0,0.000008895,IAEA_Livechart_API
220fr,411786.0,0.000002328,IAEA_Livechart_API
220fr,411786.0,0.00000294,IAEA_Livechart_API
220fr,412747.0,0.0000005235,IAEA_Livechart_API
226fr,6080.0,0.1030323,IAEA_Livechart_API
226fr,20880.0,0.000200816,IAEA_Livechart_API
226fr,39952.0,0.155176,IAEA_Livechart_API
226fr,48434.99999999999,31.68068,IAEA_Livechart_API
226fr,62845.0,8.55098,IAEA_Livechart_API
226fr,66458.0,3.08396,IAEA_Livechart_API
226fr,66458.0,2.24288,IAEA_Livechart_API
226fr,67419.0,0.4752102,IAEA_Livechart_API
226fr,82133.0,1.4018,IAEA_Livechart_API
226fr,90762.99999999999,0.02252334,IAEA_Livechart_API
226fr,105173.0,0.00540834,IAEA_Livechart_API
226fr,105563.0,0.00163652,IAEA_Livechart_API
226fr,108786.0,0.00184842,IAEA_Livechart_API
226fr,108786.0,0.001393161,IAEA_Livechart_API
226fr,109747.0,0.0003049893,IAEA_Livechart_API
226fr,119973.0,0.000445968,IAEA_Livechart_API
226fr,123586.0,0.0001177512,IAEA_Livechart_API
226fr,124547.0,0.000025102,IAEA_Livechart_API
226fr,124634.99999999999,0.742628,IAEA_Livechart_API
226fr,130780.0,0.00096822,IAEA_Livechart_API
226fr,139045.0,0.2011746,IAEA_Livechart_API
226fr,142658.0,0.0731544,IAEA_Livechart_API
226fr,142658.0,0.05248274,IAEA_Livechart_API
226fr,143619.0,0.011189298,IAEA_Livechart_API
226fr,149809.0,0.9312027,IAEA_Livechart_API
226fr,150180.0,0.101712,IAEA_Livechart_API
226fr,166816.0,0.27547,IAEA_Livechart_API
226fr,181226.0,0.065526,IAEA_Livechart_API
226fr,184839.0,0.022657,IAEA_Livechart_API
226fr,184839.0,0.0170009,IAEA_Livechart_API
226fr,185800.0,0.00376693,IAEA_Livechart_API
226fr,215463.0,0.000182886,IAEA_Livechart_API
226fr,229873.0,0.00004367748,IAEA_Livechart_API
226fr,233486.0,0.00001142304,IAEA_Livechart_API
226fr,234447.0,0.000002540844,IAEA_Livechart_API
226fr,234492.0,0.17395849,IAEA_Livechart_API
226fr,234863.0,0.01899765,IAEA_Livechart_API
226fr,248902.0,0.04153566,IAEA_Livechart_API
226fr,249273.0,0.00452325,IAEA_Livechart_API
226fr,252515.0,0.01429184,IAEA_Livechart_API
226fr,252515.0,0.010763542,IAEA_Livechart_API
226fr,252886.0,0.0015648,IAEA_Livechart_API
226fr,252886.0,0.001176045,IAEA_Livechart_API
226fr,253476.0,0.0024005825,IAEA_Livechart_API
226fr,253847.0,0.000262104,IAEA_Livechart_API
226fr,448280.0,0.003757965,IAEA_Livechart_API
226fr,461480.0,0.00356807,IAEA_Livechart_API
226fr,466980.0,0.00485088,IAEA_Livechart_API
226fr,516080.00000000006,0.003301728,IAEA_Livechart_API
226fr,532963.0,0.000642872,IAEA_Livechart_API
226fr,546163.0,0.001233584,IAEA_Livechart_API
226fr,547373.0,0.0001503186,IAEA_Livechart_API
226fr,550986.0,0.00003937591,IAEA_Livechart_API
226fr,551663.0,0.00082804,IAEA_Livechart_API
226fr,551947.0,0.000008882033,IAEA_Livechart_API
226fr,560573.0,0.0003139543,IAEA_Livechart_API
226fr,564186.0,0.0000828366,IAEA_Livechart_API
226fr,565147.0,0.00001827067,IAEA_Livechart_API
226fr,566073.0,0.000193644,IAEA_Livechart_API
226fr,569686.0,0.0000506604,IAEA_Livechart_API
226fr,570647.0,0.0000114426,IAEA_Livechart_API
226fr,600763.0,0.000558112,IAEA_Livechart_API
226fr,615173.0,0.00013071296,IAEA_Livechart_API
226fr,618786.0,0.00003426912,IAEA_Livechart_API
226fr,619747.0,0.000007740544,IAEA_Livechart_API
226fr,691180.0,0.01668305,IAEA_Livechart_API
226fr,712980.0,0.00744095,IAEA_Livechart_API
226fr,775863.0,0.003002949,IAEA_Livechart_API
226fr,790273.0,0.0006706961,IAEA_Livechart_API
226fr,793886.0,0.0001765779,IAEA_Livechart_API
226fr,794847.0,0.00004033924,IAEA_Livechart_API
226fr,797663.0,0.001337578,IAEA_Livechart_API
226fr,812073.0,0.0002985345,IAEA_Livechart_API
226fr,815686.0,0.0000787127,IAEA_Livechart_API
226fr,816647.0,0.00001794793,IAEA_Livechart_API
224fr,27693.0,3.3756,IAEA_Livechart_API
224fr,38080.0,0.0506688,IAEA_Livechart_API
224fr,55163.0,0.787872,IAEA_Livechart_API
224fr,62490.0,0.0920025,IAEA_Livechart_API
224fr,65135.99999999999,34.677504,IAEA_Livechart_API
224fr,69573.0,0.214368,IAEA_Livechart_API
224fr,73186.0,0.0565152,IAEA_Livechart_API
224fr,74147.0,0.01199904,IAEA_Livechart_API
224fr,78380.0,0.028933416,IAEA_Livechart_API
224fr,79546.0,10.46784,IAEA_Livechart_API
224fr,83159.0,3.56352,IAEA_Livechart_API
224fr,84120.0,0.5300736,IAEA_Livechart_API
224fr,102022.0,0.16228806,IAEA_Livechart_API
224fr,112063.0,2.0358,IAEA_Livechart_API
224fr,112376.0,0.70644,IAEA_Livechart_API
224fr,122762.99999999999,0.253344,IAEA_Livechart_API
224fr,126786.0,0.169998,IAEA_Livechart_API
224fr,130399.0,0.044196,IAEA_Livechart_API
224fr,131360.0,0.0097266,IAEA_Livechart_API
224fr,137173.0,0.0687648,IAEA_Livechart_API
224fr,140786.0,0.018096,IAEA_Livechart_API
224fr,141747.0,0.003872544,IAEA_Livechart_API
224fr,147173.0,0.2825499,IAEA_Livechart_API
224fr,161583.0,0.0764643,IAEA_Livechart_API
224fr,163063.0,0.0056863548,IAEA_Livechart_API
224fr,165196.0,0.02024055,IAEA_Livechart_API
224fr,166157.0,0.004317984,IAEA_Livechart_API
224fr,177473.0,0.0013625244,IAEA_Livechart_API
224fr,181086.0,0.00035535672,IAEA_Livechart_API
224fr,182047.0,0.00007864452,IAEA_Livechart_API
224fr,186704.99999999997,0.031248312,IAEA_Livechart_API
224fr,196746.0,0.3895164,IAEA_Livechart_API
224fr,201115.0,0.007473474,IAEA_Livechart_API
224fr,204728.0,0.0019518102,IAEA_Livechart_API
224fr,205689.0,0.0004329294,IAEA_Livechart_API
224fr,211156.0,0.0929682,IAEA_Livechart_API
224fr,214769.0,0.02432781,IAEA_Livechart_API
224fr,215730.0,0.005405049,IAEA_Livechart_API
224fr,221428.0,0.5811948,IAEA_Livechart_API
224fr,231136.0,0.5153184,IAEA_Livechart_API
224fr,268160.0,0.2098266,IAEA_Livechart_API
224fr,278591.0,0.2313156,IAEA_Livechart_API
224fr,282480.0,0.0342432,IAEA_Livechart_API
224fr,306111.0,0.083712444,IAEA_Livechart_API
224fr,309478.0,0.215586,IAEA_Livechart_API
224fr,315819.0,0.07837134,IAEA_Livechart_API
224fr,320521.0,0.019984944,IAEA_Livechart_API
224fr,324134.0,0.0052817352,IAEA_Livechart_API
224fr,325095.0,0.0012031752,IAEA_Livechart_API
224fr,330229.0,0.018895008,IAEA_Livechart_API
224fr,333842.0,0.004992147,IAEA_Livechart_API
224fr,334803.0,0.0011379948,IAEA_Livechart_API
224fr,338860.0,0.00321291,IAEA_Livechart_API
224fr,352843.0,0.03316614,IAEA_Livechart_API
224fr,358060.0,0.0036506592,IAEA_Livechart_API
224fr,363274.0,0.02464014,IAEA_Livechart_API
224fr,367163.0,0.00813276,IAEA_Livechart_API
224fr,367253.0,0.00812232,IAEA_Livechart_API
224fr,370866.0,0.002165952,IAEA_Livechart_API
224fr,371827.0,0.0004873392,IAEA_Livechart_API
224fr,377684.0,0.005933748,IAEA_Livechart_API
224fr,381297.0,0.001558866,IAEA_Livechart_API
224fr,381573.0,0.00192618,IAEA_Livechart_API
224fr,382258.0,0.000352002,IAEA_Livechart_API
224fr,385186.0,0.00053505,IAEA_Livechart_API
224fr,386147.0,0.000117711,IAEA_Livechart_API
224fr,394161.0,0.02946342,IAEA_Livechart_API
224fr,408571.0,0.007042476,IAEA_Livechart_API
224fr,412184.0,0.0018612258,IAEA_Livechart_API
224fr,413145.0,0.0004239858,IAEA_Livechart_API
224fr,415580.0,0.00077517,IAEA_Livechart_API
224fr,423543.0,0.00056115,IAEA_Livechart_API
224fr,437953.0,0.000132588,IAEA_Livechart_API
224fr,441566.0,0.0000347652,IAEA_Livechart_API
224fr,442527.0,0.00000783,IAEA_Livechart_API
224fr,442743.0,0.0006343344,IAEA_Livechart_API
224fr,457153.0,0.00015016896,IAEA_Livechart_API
224fr,460766.0,0.00003932226,IAEA_Livechart_API
224fr,461727.0,0.000008835372,IAEA_Livechart_API
224fr,500263.0,0.000132762,IAEA_Livechart_API
224fr,514673.0,0.000031407,IAEA_Livechart_API
224fr,518285.99999999994,0.0000082302,IAEA_Livechart_API
224fr,519246.99999999994,0.0000018531,IAEA_Livechart_API
224fr,555720.0,0.004872,IAEA_Livechart_API
224fr,637880.0,0.002913456,IAEA_Livechart_API
224fr,640403.0,0.0009744,IAEA_Livechart_API
224fr,654813.0,0.0002436,IAEA_Livechart_API
224fr,658426.0,0.000064554,IAEA_Livechart_API
224fr,658710.0,0.036279,IAEA_Livechart_API
224fr,659387.0,0.000014616,IAEA_Livechart_API
224fr,695785.0,0.05306652,IAEA_Livechart_API
224fr,722563.0,0.000784392,IAEA_Livechart_API
224fr,728090.0,0.003949452,IAEA_Livechart_API
224fr,733110.0,0.176001,IAEA_Livechart_API
224fr,736973.0,0.0001956108,IAEA_Livechart_API
224fr,740586.0,0.0000516432,IAEA_Livechart_API
224fr,741547.0,0.00001147356,IAEA_Livechart_API
224fr,743393.0,0.0072558,IAEA_Livechart_API
224fr,757803.0,0.001801857,IAEA_Livechart_API
224fr,761416.0,0.0004764642,IAEA_Livechart_API
224fr,762377.0,0.00010593468,IAEA_Livechart_API
224fr,770180.0,0.00855036,IAEA_Livechart_API
224fr,777400.0,0.0156948,IAEA_Livechart_API
224fr,780468.0,0.00572286,IAEA_Livechart_API
224fr,794878.0,0.001352676,IAEA_Livechart_API
224fr,798491.0,0.000364182,IAEA_Livechart_API
224fr,799452.0,0.0000832416,IAEA_Livechart_API
224fr,804180.0,0.0052896,IAEA_Livechart_API
224fr,812773.0,0.000977184,IAEA_Livechart_API
224fr,817793.0,0.0362355,IAEA_Livechart_API
224fr,827183.0,0.00024185304,IAEA_Livechart_API
224fr,830796.0,0.00006372054,IAEA_Livechart_API
224fr,831757.0,0.0000142506,IAEA_Livechart_API
224fr,832203.0,0.00890358,IAEA_Livechart_API
224fr,835816.0,0.00238119,IAEA_Livechart_API
224fr,836777.0,0.000528003,IAEA_Livechart_API
224fr,854863.0,0.00162864,IAEA_Livechart_API
224fr,861640.0,0.0035327916,IAEA_Livechart_API
224fr,862083.0,0.003060486,IAEA_Livechart_API
224fr,869273.0,0.00040716,IAEA_Livechart_API
224fr,872886.0,0.00010179,IAEA_Livechart_API
224fr,873847.0,0.0000244296,IAEA_Livechart_API
224fr,876493.0,0.000706266,IAEA_Livechart_API
224fr,880106.0,0.000196185,IAEA_Livechart_API
224fr,881067.0,0.0000470844,IAEA_Livechart_API
224fr,888863.0,0.00100224,IAEA_Livechart_API
224fr,903273.0,0.00025056,IAEA_Livechart_API
224fr,906886.0,0.000064032,IAEA_Livechart_API
224fr,907847.0,0.0000144768,IAEA_Livechart_API
224fr,946323.0,0.00079809624,IAEA_Livechart_API
224fr,960733.0,0.0001954716,IAEA_Livechart_API
224fr,964346.0,0.00005149008,IAEA_Livechart_API
224fr,965307.0,0.000011537592,IAEA_Livechart_API
224fr,993680.0,0.00175392,IAEA_Livechart_API
224fr,1078363.0,0.000321552,IAEA_Livechart_API
224fr,1092773.0,0.0000774648,IAEA_Livechart_API
224fr,1096386.0,0.0000204624,IAEA_Livechart_API
224fr,1097347.0,0.00000467712,IAEA_Livechart_API
224fr,1105280.0,0.0006264,IAEA_Livechart_API
224fr,1115540.0,0.00205146,IAEA_Livechart_API
224fr,1159880.0,0.00106488,IAEA_Livechart_API
224fr,1189963.0,0.00011832,IAEA_Livechart_API
224fr,1200223.0,0.000387498,IAEA_Livechart_API
224fr,1204373.0,0.000029232,IAEA_Livechart_API
224fr,1207986.0,0.000007656,IAEA_Livechart_API
224fr,1208947.0,0.00000174,IAEA_Livechart_API
224fr,1214633.0,0.0000934554,IAEA_Livechart_API
224fr,1218246.0,0.0000250734,IAEA_Livechart_API
224fr,1219207.0,0.00000547056,IAEA_Livechart_API
224fr,1244563.0,0.000189312,IAEA_Livechart_API
224fr,1258973.0,0.0000437784,IAEA_Livechart_API
224fr,1262586.0,0.000011832,IAEA_Livechart_API
224fr,1263547.0,0.00000260304,IAEA_Livechart_API
212ra,536696.0,0.00062815,IAEA_Livechart_API
212ra,617045.0,0.00018105,IAEA_Livechart_API
212ra,630617.0,0.000045135,IAEA_Livechart_API
212ra,634004.0,0.0000117725,IAEA_Livechart_API
212ra,634888.0,0.0000024905,IAEA_Livechart_API
231fr,2162.999999999998,43.2,IAEA_Livechart_API
231fr,16573.0,10.48,IAEA_Livechart_API
231fr,19180.0,0.039725,IAEA_Livechart_API
231fr,20186.0,2.764,IAEA_Livechart_API
231fr,21147.0,0.63,IAEA_Livechart_API
231fr,27063.0,1.50525,IAEA_Livechart_API
231fr,30063.0,0.0974475,IAEA_Livechart_API
231fr,41473.0,0.36045,IAEA_Livechart_API
231fr,44473.0,0.02387375,IAEA_Livechart_API
231fr,45086.0,0.095175,IAEA_Livechart_API
231fr,46047.0,0.021735,IAEA_Livechart_API
231fr,46963.0,64.35,IAEA_Livechart_API
231fr,48086.0,0.00615925,IAEA_Livechart_API
231fr,49047.0,0.00130285,IAEA_Livechart_API
231fr,57863.0,0.029225,IAEA_Livechart_API
231fr,61373.0,18.2,IAEA_Livechart_API
231fr,64986.00000000001,5.2,IAEA_Livechart_API
231fr,65947.0,0.9789,IAEA_Livechart_API
231fr,72273.0,0.00707,IAEA_Livechart_API
231fr,75886.0,0.00183225,IAEA_Livechart_API
231fr,76262.99999999999,0.33075,IAEA_Livechart_API
231fr,76847.0,0.0003955,IAEA_Livechart_API
231fr,78262.99999999999,0.4445,IAEA_Livechart_API
231fr,90673.0,0.0798,IAEA_Livechart_API
231fr,92673.0,0.106225,IAEA_Livechart_API
231fr,94286.0,0.02072,IAEA_Livechart_API
231fr,95247.0,0.0045115,IAEA_Livechart_API
231fr,96286.0,0.028,IAEA_Livechart_API
231fr,97247.0,0.0063875,IAEA_Livechart_API
231fr,103863.0,0.00847,IAEA_Livechart_API
231fr,118273.0,0.00203875,IAEA_Livechart_API
231fr,121480.0,0.25875,IAEA_Livechart_API
231fr,121886.0,0.00053025,IAEA_Livechart_API
231fr,122847.0,0.000116375,IAEA_Livechart_API
231fr,135480.0,0.33,IAEA_Livechart_API
231fr,135480.0,0.292875,IAEA_Livechart_API
231fr,181780.0,1.0295,IAEA_Livechart_API
231fr,205980.0,0.7395,IAEA_Livechart_API
231fr,206163.0,0.04002,IAEA_Livechart_API
231fr,220163.0,0.0539,IAEA_Livechart_API
231fr,220163.0,0.053955,IAEA_Livechart_API
231fr,220573.0,0.00957375,IAEA_Livechart_API
231fr,224186.0,0.002523675,IAEA_Livechart_API
231fr,225147.0,0.00057615,IAEA_Livechart_API
231fr,227280.0,0.5625,IAEA_Livechart_API
231fr,234573.0,0.0128975,IAEA_Livechart_API
231fr,234573.0,0.0128975,IAEA_Livechart_API
231fr,238186.0,0.003399,IAEA_Livechart_API
231fr,238186.0,0.003399,IAEA_Livechart_API
231fr,239147.0,0.0007755,IAEA_Livechart_API
231fr,239147.0,0.0007755,IAEA_Livechart_API
231fr,242580.0,0.081,IAEA_Livechart_API
231fr,259480.00000000003,0.252,IAEA_Livechart_API
231fr,266463.0,0.173855,IAEA_Livechart_API
231fr,280873.0,0.04147,IAEA_Livechart_API
231fr,284486.0,0.0109475,IAEA_Livechart_API
231fr,285447.0,0.0024969,IAEA_Livechart_API
231fr,290663.0,0.122145,IAEA_Livechart_API
231fr,293380.0,0.0855,IAEA_Livechart_API
231fr,305073.0,0.0291975,IAEA_Livechart_API
231fr,308686.0,0.00768825,IAEA_Livechart_API
231fr,309647.0,0.001753125,IAEA_Livechart_API
231fr,311963.0,0.0896625,IAEA_Livechart_API
231fr,326373.0,0.021375,IAEA_Livechart_API
231fr,328680.0,0.55,IAEA_Livechart_API
231fr,329986.0,0.0056475,IAEA_Livechart_API
231fr,330947.0,0.001287,IAEA_Livechart_API
231fr,341180.0,0.17,IAEA_Livechart_API
231fr,344163.0,0.05355,IAEA_Livechart_API
231fr,344180.0,0.07225,IAEA_Livechart_API
231fr,350080.0,0.4686,IAEA_Livechart_API
231fr,358573.0,0.01302,IAEA_Livechart_API
231fr,362186.0,0.003465,IAEA_Livechart_API
231fr,363147.0,0.000777,IAEA_Livechart_API
231fr,373980.0,0.0534,IAEA_Livechart_API
231fr,378063.0,0.019,IAEA_Livechart_API
231fr,392473.0,0.00475,IAEA_Livechart_API
231fr,396086.0,0.0011875,IAEA_Livechart_API
231fr,397047.0,0.00027075,IAEA_Livechart_API
231fr,413363.0,0.0565,IAEA_Livechart_API
231fr,425863.0,0.032,IAEA_Livechart_API
231fr,427773.0,0.013375,IAEA_Livechart_API
231fr,431386.0,0.0035025,IAEA_Livechart_API
231fr,432347.0,0.0007875,IAEA_Livechart_API
231fr,434763.0,0.03963575,IAEA_Livechart_API
231fr,440273.0,0.0077,IAEA_Livechart_API
231fr,443886.0,0.00203,IAEA_Livechart_API
231fr,444847.0,0.00046,IAEA_Livechart_API
231fr,449173.0,0.00941105,IAEA_Livechart_API
231fr,452786.0,0.0024621025,IAEA_Livechart_API
231fr,453747.0,0.00055451,IAEA_Livechart_API
229fr,3180.0,10.10758,IAEA_Livechart_API
229fr,25063.0,15.867,IAEA_Livechart_API
229fr,33580.0,0.5593311,IAEA_Livechart_API
229fr,38780.0,4.4328915,IAEA_Livechart_API
229fr,39473.0,4.2312,IAEA_Livechart_API
229fr,42562.99999999999,4.2179775,IAEA_Livechart_API
229fr,43086.0,1.14595,IAEA_Livechart_API
229fr,43086.0,1.4104,IAEA_Livechart_API
229fr,44047.0,0.238005,IAEA_Livechart_API
229fr,46562.99999999999,13.86234,IAEA_Livechart_API
229fr,56973.0,1.0093175,IAEA_Livechart_API
229fr,60586.0,0.338496,IAEA_Livechart_API
229fr,60586.0,0.266213,IAEA_Livechart_API
229fr,60973.0,3.326265,IAEA_Livechart_API
229fr,61547.0,0.06073535,IAEA_Livechart_API
229fr,64586.0,0.8759745,IAEA_Livechart_API
229fr,64586.0,1.1128185,IAEA_Livechart_API
229fr,64879.99999999999,4.25915,IAEA_Livechart_API
229fr,65547.0,0.19975005,IAEA_Livechart_API
229fr,76963.0,0.03069297,IAEA_Livechart_API
229fr,87863.0,1.90877,IAEA_Livechart_API
229fr,91373.0,0.00741664,IAEA_Livechart_API
229fr,94986.0,0.002410408,IAEA_Livechart_API
229fr,94986.0,0.001923691,IAEA_Livechart_API
229fr,95947.0,0.0004185104,IAEA_Livechart_API
229fr,102273.0,0.456918,IAEA_Livechart_API
229fr,105886.0,0.153295,IAEA_Livechart_API
229fr,105886.0,0.1205591,IAEA_Livechart_API
229fr,106847.0,0.0274942,IAEA_Livechart_API
229fr,108980.0,1.0148,IAEA_Livechart_API
229fr,118262.99999999999,0.11628705,IAEA_Livechart_API
229fr,123463.0,21.7513565,IAEA_Livechart_API
229fr,132673.0,0.027902485,IAEA_Livechart_API
229fr,136286.0,0.009129975,IAEA_Livechart_API
229fr,136286.0,0.007271945,IAEA_Livechart_API
229fr,137247.0,0.0015985465,IAEA_Livechart_API
229fr,137873.0,5.910522,IAEA_Livechart_API
229fr,141486.0,1.5602507,IAEA_Livechart_API
229fr,141486.0,1.94316355,IAEA_Livechart_API
229fr,142447.0,0.33206965,IAEA_Livechart_API
229fr,149563.0,0.790125,IAEA_Livechart_API
229fr,162080.0,0.147963,IAEA_Livechart_API
229fr,163973.0,0.1888775,IAEA_Livechart_API
229fr,167586.0,0.0633605,IAEA_Livechart_API
229fr,167586.0,0.0498155,IAEA_Livechart_API
229fr,168547.0,0.01136275,IAEA_Livechart_API
229fr,170180.0,0.135966,IAEA_Livechart_API
229fr,193663.0,0.324736,IAEA_Livechart_API
229fr,206180.0,0.7882373,IAEA_Livechart_API
229fr,208073.0,0.0821988,IAEA_Livechart_API
229fr,211686.0,0.02169135,IAEA_Livechart_API
229fr,211686.0,0.02727275,IAEA_Livechart_API
229fr,212647.0,0.00479493,IAEA_Livechart_API
229fr,232280.0,0.47515,IAEA_Livechart_API
229fr,237480.0,0.02283988,IAEA_Livechart_API
229fr,245580.0,0.13429416,IAEA_Livechart_API
229fr,246763.0,0.02744475,IAEA_Livechart_API
229fr,254780.0,0.0558355,IAEA_Livechart_API
229fr,254863.0,0.0259935,IAEA_Livechart_API
229fr,261173.0,0.0065429875,IAEA_Livechart_API
229fr,264786.0,0.001710325,IAEA_Livechart_API
229fr,264786.0,0.0021597825,IAEA_Livechart_API
229fr,265747.0,0.00038184,IAEA_Livechart_API
229fr,269273.0,0.00619845,IAEA_Livechart_API
229fr,272886.0,0.001659585,IAEA_Livechart_API
229fr,272886.0,0.002099475,IAEA_Livechart_API
229fr,273847.0,0.000375906,IAEA_Livechart_API
229fr,290863.0,0.14356109,IAEA_Livechart_API
229fr,300180.0,0.0813689,IAEA_Livechart_API
229fr,305273.0,0.034196911,IAEA_Livechart_API
229fr,308886.0,0.011299067,IAEA_Livechart_API
229fr,308886.0,0.008961329,IAEA_Livechart_API
229fr,309680.0,0.041538,IAEA_Livechart_API
229fr,309847.0,0.0020020628,IAEA_Livechart_API
229fr,316963.0,0.085355,IAEA_Livechart_API
229fr,322163.0,0.01554966,IAEA_Livechart_API
229fr,324180.0,0.1638085,IAEA_Livechart_API
229fr,330263.0,0.02403786,IAEA_Livechart_API
229fr,331373.0,0.0203175,IAEA_Livechart_API
229fr,334986.0,0.0067295,IAEA_Livechart_API
229fr,334986.0,0.0053105,IAEA_Livechart_API
229fr,335947.0,0.0011911,IAEA_Livechart_API
229fr,336573.0,0.004100222,IAEA_Livechart_API
229fr,339463.0,0.0350966,IAEA_Livechart_API
229fr,340186.0,0.001356908,IAEA_Livechart_API
229fr,340186.0,0.001082998,IAEA_Livechart_API
229fr,341147.0,0.0002351412,IAEA_Livechart_API
229fr,344673.0,0.005721408,IAEA_Livechart_API
229fr,348286.0,0.0014972342,IAEA_Livechart_API
229fr,349247.0,0.0003357354,IAEA_Livechart_API
229fr,353873.0,0.00922995,IAEA_Livechart_API
229fr,357486.0,0.00243853,IAEA_Livechart_API
229fr,358447.0,0.0005298675,IAEA_Livechart_API
229fr,384863.0,0.01480017,IAEA_Livechart_API
229fr,394363.0,0.0075852,IAEA_Livechart_API
229fr,399273.0,0.0035334605,IAEA_Livechart_API
229fr,402886.0,0.0011820915,IAEA_Livechart_API
229fr,402886.0,0.0009322185,IAEA_Livechart_API
229fr,403847.0,0.00021239205,IAEA_Livechart_API
229fr,408773.0,0.001806,IAEA_Livechart_API
229fr,408863.0,0.0310374,IAEA_Livechart_API
229fr,412386.0,0.00061404,IAEA_Livechart_API
229fr,412386.0,0.00048762,IAEA_Livechart_API
229fr,413347.0,0.000110166,IAEA_Livechart_API
229fr,423273.0,0.007500705,IAEA_Livechart_API
229fr,426886.0,0.002500235,IAEA_Livechart_API
229fr,426886.0,0.001982945,IAEA_Livechart_API
229fr,427847.0,0.000448318,IAEA_Livechart_API
214ra,544396.0,0.00289,IAEA_Livechart_API
214ra,624745.0,0.000822,IAEA_Livechart_API
214ra,638317.0,0.0002052,IAEA_Livechart_API
214ra,641704.0,0.0000534,IAEA_Livechart_API
214ra,642588.0,0.00001132,IAEA_Livechart_API
211ra,21595.99999999999,0.0054,IAEA_Livechart_API
211ra,101945.0,0.001896,IAEA_Livechart_API
211ra,115517.0,0.00048,IAEA_Livechart_API
211ra,118904.0,0.0001248,IAEA_Livechart_API
211ra,118904.0,0.0001548,IAEA_Livechart_API
211ra,119788.0,0.00002616,IAEA_Livechart_API
211ra,292180.0,36.6597,IAEA_Livechart_API
211ra,376863.0,9.2736,IAEA_Livechart_API
211ra,391273.0,2.31357,IAEA_Livechart_API
211ra,394886.0,0.615825,IAEA_Livechart_API
211ra,395847.0,0.14007,IAEA_Livechart_API
211ra,566596.0,0.000007447,IAEA_Livechart_API
211ra,646945.0,0.0000020625,IAEA_Livechart_API
211ra,660517.0,0.0000005126,IAEA_Livechart_API
211ra,663904.0,0.00000013365,IAEA_Livechart_API
211ra,663904.0,0.00000016555,IAEA_Livechart_API
211ra,664788.0,0.000000028325,IAEA_Livechart_API
211ra,698080.0,1.037,IAEA_Livechart_API
211ra,782763.0,0.263,IAEA_Livechart_API
211ra,797173.0,0.0653,IAEA_Livechart_API
211ra,800786.0,0.01721,IAEA_Livechart_API
211ra,801747.0,0.00384,IAEA_Livechart_API
228fr,36940.0,1.53258,IAEA_Livechart_API
228fr,44593.0,55.97655,IAEA_Livechart_API
228fr,59003.0,15.1389,IAEA_Livechart_API
228fr,62616.0,5.43879,IAEA_Livechart_API
228fr,62616.0,3.952935,IAEA_Livechart_API
228fr,63577.0,0.8382465,IAEA_Livechart_API
228fr,103060.0,0.03865092,IAEA_Livechart_API
228fr,120430.0,0.006804228,IAEA_Livechart_API
228fr,121623.0,7.8498,IAEA_Livechart_API
228fr,129330.00000000001,0.01891428,IAEA_Livechart_API
228fr,136033.0,2.136,IAEA_Livechart_API
228fr,139646.0,0.7743,IAEA_Livechart_API
228fr,139646.0,0.556428,IAEA_Livechart_API
228fr,140480.0,0.002181924,IAEA_Livechart_API
228fr,140607.0,0.1186014,IAEA_Livechart_API
