pl_name,hostname,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,sy_dist,disc_facility
"TOI-5789 c","TOI-5789",0.1009000000,0.0013000000,-0.0013000000,20.45810000,"Transiting Exoplanet Survey Satellite (TESS)"
"TOI-5789 b","TOI-5789",0.0360800000,0.0004500000,-0.0004500000,20.45810000,"Multiple Observatories"
"2MASS J11550485-7919108 b","2MASS J11550485-7919108",587.0000000000,2.0000000000,-2.0000000000,100.86200000,"European Space Agency (ESA) Gaia Satellite"
"TOI-6016 b","TOI-6016",0.0550000000,0.0020000000,-0.0020000000,364.71500000,"Transiting Exoplanet Survey Satellite (TESS)"
"HAT-P-52 b","HAT-P-52",0.0369400000,0.0003800000,-0.0003800000,361.15500000,"HATNet"
"G 196-3 b","G 196-3",350.0000000000,1.0000000000,-1.0000000000,21.79120000,"European Space Agency (ESA) Gaia Satellite"
"TIC 365102760 b","TIC 365102760",0.0622000000,0.0049000000,-0.0049000000,555.54600000,"Transiting Exoplanet Survey Satellite (TESS)"
"OGLE-2023-BLG-0836L b","OGLE-2023-BLG-0836L",3.7000000000,0.9800000000,-1.1600000000,5120.00000000,"OGLE"
"WD 1856+534 b","WD 1856+534",0.0204000000,0.0012000000,-0.0012000000,24.73590000,"Transiting Exoplanet Survey Satellite (TESS)"
"HAT-P-60 b","HAT-P-60",0.0627700000,0.0001700000,-0.0001700000,233.22000000,"HATNet"
"HD 48265 c","HD 48265",10.4000000000,1.6000000000,-1.0000000000,90.54460000,"Las Campanas Observatory"
"TOI-1294 b","TOI-1294",0.0510000000,0.0010000000,-0.0010000000,332.64800000,"Transiting Exoplanet Survey Satellite (TESS)"
"TOI-1669 c","TOI-1669",0.0376000000,0.0007000000,-0.0007000000,111.27600000,"Transiting Exoplanet Survey Satellite (TESS)"
"TOI-1811 b","TOI-1811",0.0438900000,0.0005800000,-0.0005500000,128.23000000,"Transiting Exoplanet Survey Satellite (TESS)"
"TOI-1823 b","TOI-1823",0.2120000000,0.0040000000,-0.0040000000,71.64560000,"Transiting Exoplanet Survey Satellite (TESS)"
"TIC 139270665 c","TIC 139270665",2.0000000000,0.9300000000,-0.3100000000,189.87500000,"Lick Observatory"
"TIC 139270665 b","TIC 139270665",0.1630000000,0.0027000000,-0.0033000000,189.87500000,"Transiting Exoplanet Survey Satellite (TESS)"
"Kepler-43 b","Kepler-43",0.0460000000,0.0026000000,-0.0025000000,1005.84000000,"Kepler"
"TOI-3364 b","TOI-3364",0.0675000000,0.0011000000,-0.0016000000,277.89900000,"Transiting Exoplanet Survey Satellite (TESS)"
"HAT-P-69 b","HAT-P-69",0.0655500000,0.0007000000,-0.0003500000,341.26300000,"HATNet"
"TOI-1266 c","TOI-1266",0.1050000000,0.0017000000,-0.0017000000,36.01180000,"Transiting Exoplanet Survey Satellite (TESS)"
"HD 48948 c","HD 48948",0.1951000000,0.0016000000,-0.0016000000,16.90430000,"Roque de los Muchachos Observatory"
"KMT-2023-BLG-0416L b","KMT-2023-BLG-0416L",2.9600000000,0.5400000000,-0.7500000000,5900.00000000,"KMTNet"
"GJ 900 b","GJ 900 A",12000.0000000000,,,20.80650000,"Multiple Observatories"
"TOI-2580 b","TOI-2580",0.0480000000,0.0030000000,-0.0030000000,379.25300000,"Transiting Exoplanet Survey Satellite (TESS)"
"TOI-3464 b","TOI-3464",0.0515000000,0.0012000000,-0.0013000000,597.77400000,"Transiting Exoplanet Survey Satellite (TESS)"
"HD 76920 b","HD 76920",1.0910000000,0.0680000000,-0.0770000000,184.03100000,"Multiple Observatories"
"KMT-2023-BLG-1454L b","KMT-2023-BLG-1454L",1.1800000000,0.1700000000,-0.1800000000,7220.00000000,"KMTNet"
"Kepler-448 c","KOI-12",4.2000000000,2.4000000000,-0.9000000000,399.39800000,"Kepler"
"TOI-849 b","TOI-849",0.0155000000,0.0003000000,-0.0003000000,225.73400000,"Transiting Exoplanet Survey Satellite (TESS)"
"HIP 39017 b","HIP 39017",22.1000000000,8.0000000000,-8.0000000000,66.32170000,"Multiple Observatories"
"HIP 54515 b","HIP 54515",24.8000000000,7.2000000000,-4.7000000000,82.81010000,"Subaru Telescope"
"HD 72659 c","HD 72659",21.5000000000,0.5000000000,-0.4000000000,51.89490000,"Multiple Observatories"
"TOI-1410.01","TOI-1410",0.0207000000,0.0004000000,-0.0004000000,72.75120000,"Transiting Exoplanet Survey Satellite (TESS)"
"Kepler-24 c","Kepler-24",0.1061200000,0.0011500000,-0.0011500000,1156.81000000,"Kepler"
"TOI-1846 b","TOI-1846",0.0364600000,0.0007200000,-0.0007400000,47.24960000,"Transiting Exoplanet Survey Satellite (TESS)"
"TOI-2345 c","TOI-2345",0.1257000000,0.0016000000,-0.0017000000,81.65410000,"Transiting Exoplanet Survey Satellite (TESS)"
"TOI-3523 A b","TOI-3523 A",0.0355900000,0.0007600000,-0.0008400000,645.29400000,"Transiting Exoplanet Survey Satellite (TESS)"
"Kepler-24 b","Kepler-24",0.0804500000,0.0008800000,-0.0008800000,1156.81000000,"Kepler"
"TOI-6041 b","TOI-6041",0.1651000000,0.0026000000,-0.0022000000,72.47310000,"Transiting Exoplanet Survey Satellite (TESS)"
"MOA-2022-BLG-563L b","MOA-2022-BLG-563L",2.1500000000,0.3700000000,-0.5200000000,6530.00000000,"MOA"
"2MASS J0249-0557 c","2MASS J0249-0557 A",1950.0000000000,200.0000000000,-200.0000000000,66.06130000,"Mauna Kea Observatory"
"KMT-2016-BLG-2321L b","KMT-2016-BLG-2321L",3.5800000000,0.8100000000,-0.8100000000,3580.00000000,"KMTNet"
"K2-203 b","K2-203",0.0824000000,0.0011000000,-0.0010000000,166.14700000,"K2"
"TOI-1742 b","TOI-1742",0.1540000000,0.0030000000,-0.0030000000,72.88710000,"Transiting Exoplanet Survey Satellite (TESS)"
"Gaia22dkvL b","Gaia22dkvL",1.4000000000,0.7700000000,-0.3400000000,1270.00000000,"European Space Agency (ESA) Gaia Satellite"
"TOI-2134 b","TOI-2134",0.0780000000,0.0009000000,-0.0009000000,22.62020000,"Transiting Exoplanet Survey Satellite (TESS)"
"TOI-2120 b","TOI-2120",0.0377000000,0.0013000000,-0.0013000000,32.17550000,"Transiting Exoplanet Survey Satellite (TESS)"
"K2-208 b","K2-208",0.0487800000,0.0008200000,-0.0007900000,256.88700000,"K2"
"K2-225 b","K2-225",0.1409000000,0.0033000000,-0.0031000000,357.77800000,"K2"
"TOI-6054.01","TOI-6054",0.0763000000,0.0047000000,-0.0047000000,79.40700000,"Transiting Exoplanet Survey Satellite (TESS)"
"WASP-168 b","WASP-168",0.0519000000,0.0008000000,-0.0008000000,303.94100000,"SuperWASP-South"
"TOI-220 b","TOI-220",0.0891100000,0.0010000000,-0.0010000000,90.74020000,"Transiting Exoplanet Survey Satellite (TESS)"
"NGTS-12 b","NGTS-12",0.0757000000,0.0014000000,-0.0014000000,446.44200000,"Next-Generation Transit Survey (NGTS)"
"K2-7 b","K2-7",0.1867000000,0.0056000000,-0.0041000000,738.55300000,"K2"
"K2-226 b","K2-226",0.0409500000,0.0006600000,-0.0004900000,211.26500000,"K2"
"eps Ind A b","eps Ind A",28.4000000000,10.0000000000,-7.2000000000,3.63857000,"La Silla Observatory"
"TOI-2382 b","TOI-2382",0.0590000000,0.0010000000,-0.0010000000,434.92000000,"Transiting Exoplanet Survey Satellite (TESS)"
"NGTS-31 b","NGTS-31",0.0640000000,0.0080000000,-0.0080000000,497.37600000,"Transiting Exoplanet Survey Satellite (TESS)"
"WASP-173 A b","WASP-173 A",0.0248000000,0.0006000000,-0.0006000000,232.98000000,"SuperWASP-South"
